,High,high_lag_1,high_lag_2,high_lag_3,high_lag_4,high_lag_5,high_lag_6,high_lag_7,high_lag_8,high_lag_9,high_lag_10,high_lag_11,high_lag_12,high_lag_13,high_lag_14,high_lag_15,high_lag_16,high_lag_17,high_lag_18,high_lag_19,high_lag_20,high_lag_21,high_lag_22,high_lag_23,high_lag_24,high_lag_25,high_lag_26,high_lag_27,high_lag_28,high_lag_29,high_lag_30,Open,open_lag_1,open_lag_2,open_lag_3,open_lag_4,open_lag_5,open_lag_6,open_lag_7,open_lag_8,open_lag_9,open_lag_10,open_lag_11,open_lag_12,open_lag_13,open_lag_14,open_lag_15,open_lag_16,open_lag_17,open_lag_18,open_lag_19,open_lag_20,open_lag_21,open_lag_22,open_lag_23,open_lag_24,open_lag_25,open_lag_26,open_lag_27,open_lag_28,open_lag_29,open_lag_30,Low,low_lag_1,low_lag_2,low_lag_3,low_lag_4,low_lag_5,low_lag_6,low_lag_7,low_lag_8,low_lag_9,low_lag_10,low_lag_11,low_lag_12,low_lag_13,low_lag_14,low_lag_15,low_lag_16,low_lag_17,low_lag_18,low_lag_19,low_lag_20,low_lag_21,low_lag_22,low_lag_23,low_lag_24,low_lag_25,low_lag_26,low_lag_27,low_lag_28,low_lag_29,low_lag_30,Volume,vol_lag_1,vol_lag_2,vol_lag_3,vol_lag_4,vol_lag_5,vol_lag_6,vol_lag_7,vol_lag_8,vol_lag_9,vol_lag_10,vol_lag_11,vol_lag_12,vol_lag_13,vol_lag_14,vol_lag_15,vol_lag_16,vol_lag_17,vol_lag_18,vol_lag_19,vol_lag_20,vol_lag_21,vol_lag_22,vol_lag_23,vol_lag_24,vol_lag_25,vol_lag_26,vol_lag_27,vol_lag_28,vol_lag_29,vol_lag_30,Close_1
open_lag_28,0.9929915871578789,0.9932078898873508,0.9934139378407545,0.9936262986727559,0.9938340643880454,0.9940481305164237,0.994271838771791,0.9944927679798581,0.9947258682910397,0.9949555055086279,0.9951952789581475,0.9954519048013216,0.9957252454717511,0.9959908020724726,0.9962584989528751,0.9965388353231728,0.9968174174772035,0.9970854582617974,0.9973431478000945,0.9976054491005415,0.9978654940436793,0.9981276389282565,0.998386369196139,0.998635567761031,0.9988920684132683,0.9991399972052266,0.999401112110972,0.9996426202488167,0.9998971034500166,0.9998208667548557,0.9995138998510538,0.9923941581431247,0.9926153185302722,0.9928188619505737,0.993039109713477,0.9932556472836491,0.9934904681680555,0.9937246343177059,0.9939640766431542,0.9942085314852928,0.9944535287510755,0.9947031550812803,0.9949849932408676,0.9952717334359973,0.9955555226170242,0.9958584562589887,0.9961726784755949,0.9964853223209648,0.9967778139273756,0.9970720561562582,0.9973632464633072,0.9976522423668861,0.9979464810048357,0.9982315598341339,0.998524572373962,0.998816491039547,0.9991192493289812,0.999422172604204,0.9997162038031694,1.0,0.9997159307787791,0.9994220487305623,0.9915828480631291,0.9918177362247078,0.9920340950388092,0.9922549647832837,0.9924813366814701,0.9927125391139118,0.9929626665901513,0.9932142386908037,0.9934841446847018,0.9937471768161394,0.9940030160918467,0.9942921828850515,0.9946018040799904,0.9949115204402346,0.9952202567236554,0.9955479398957211,0.995881394494,0.9962074712728239,0.9965262646203681,0.9968490940096192,0.9971684913150493,0.9974889261550896,0.9978047713201991,0.9981182204031931,0.998455868268116,0.9987979400540498,0.9991545157678855,0.999495817939364,0.9998479174761811,0.9998445833015847,0.9995388497373686,0.43910269753741915,0.43770437934697554,0.4363675778844085,0.43555580722352744,0.4352222042840665,0.434793009753023,0.4343572781527716,0.43327892419741515,0.43182368527573445,0.430495176581448,0.42869582029631964,0.427988074242542,0.4273695754542983,0.42676392818268294,0.4256758564250798,0.4239386464819613,0.42242368652178375,0.4202543424783528,0.4182821876644069,0.41666979851324376,0.4151358601782002,0.41355423694348187,0.4113359275988021,0.40955657180274785,0.40723664249495994,0.40501668282847464,0.4028466478972463,0.4005214618830069,0.39818415210914265,0.3960578884420259,0.39545549052832846,0.9920480135035993
open_lag_29,0.992778479686831,0.9929956842082638,0.9932055987889788,0.9934082018402753,0.9936203427023093,0.9938282156880146,0.9940424383058236,0.9942664908785546,0.994487468459506,0.9947207603482079,0.9949506441411464,0.9951906689561331,0.9954483297335094,0.9957236942105839,0.9959905877494739,0.9962587217181005,0.9965419898848324,0.996820402750553,0.9970841662384131,0.9973414186734408,0.9976044336682196,0.9978655203101595,0.9981294953447094,0.9983858023011766,0.9986348122616939,0.9988916800985381,0.99913925193992,0.999401090547365,0.999643545096104,0.9998970150094253,0.9998206895847699,0.9921783786277046,0.9923963698895887,0.9926116104794345,0.9928124596343684,0.9930324320243507,0.993249721048437,0.9934842774334803,0.9937187234076681,0.993958701833248,0.9942028662454974,0.9944480923342488,0.994698580553591,0.9949821412778791,0.9952711003928031,0.9955556410583775,0.9958607918090501,0.9961750268513718,0.9964890181736253,0.9967757222034332,0.9970703333006194,0.9973626902900803,0.9976526946353403,0.9979484556753009,0.9982318128149938,0.9985238958270258,0.9988157065321952,0.9991186101084145,0.9994225688307983,0.9997159307787791,1.0,0.9997156671381122,0.9913531532846008,0.9915899879626777,0.9918162216958737,0.992028087901587,0.9922476454129768,0.9924745760007748,0.9927056379505398,0.9929559623383482,0.993208426145921,0.9934783823043358,0.9937413214676327,0.9939975115133561,0.9942880425163775,0.994599971854338,0.9949121329498836,0.9952208991923628,0.9955545497550398,0.9958851082182475,0.9962088535849138,0.9965238616688465,0.9968482543260779,0.9971681793295722,0.997492259764418,0.9978052431911877,0.9981185690064499,0.9984556658237494,0.9987971790331225,0.9991538002780004,0.9994953328591446,0.9998477665426047,0.999844799364792,0.4397465046076479,0.4385528718199187,0.4374137085770891,0.43629971620601016,0.43553956361296864,0.4351659990426516,0.4348554790935676,0.43430086214141805,0.43315392478230114,0.43171433174171786,0.42974426650775244,0.42851461948170405,0.42773439399416885,0.4271216779681928,0.4264231954333159,0.42527506430427925,0.42332605823253816,0.42180292433771577,0.4197224890194127,0.4179420183643587,0.41646669534168873,0.41478054978852436,0.41284594634817384,0.41076688413713225,0.4090465978884253,0.4066351632589747,0.4045844489663006,0.4022995349975635,0.4000349025789812,0.397826391141846,0.39548218942724395,0.9918252305352779
open_lag_30,0.9925677489592185,0.9927816291687122,0.9929927472391922,0.9931995212200349,0.9934019633532822,0.9936142350043843,0.9938222701089748,0.9940367972722045,0.9942609408407082,0.9944821083604537,0.9947156421644999,0.9949457612949849,0.9951866630527663,0.9954461647044187,0.9957227982639328,0.9959901141838181,0.996261022152366,0.9965441441971284,0.9968185858043092,0.9970819921556604,0.9973398978210402,0.9976038810795232,0.9978666796617301,0.9981284583256967,0.9983846408998799,0.9986339909564559,0.9988906346856337,0.9991391819140634,0.9994020776440995,0.9996432531545423,0.9998969251586177,0.9919544451644273,0.9921796961036407,0.9923920676730753,0.992604884436271,0.9928055276614477,0.9930261565610939,0.9932432487036879,0.993478072496269,0.993712993426666,0.9939527938766591,0.9941971899964763,0.9944431357312017,0.9946951588620766,0.9949807956438617,0.9952704796217478,0.9955571166101057,0.9958622835514536,0.9961778149442376,0.9964864350466028,0.99677348877758,0.9970691811801302,0.9973624895571325,0.9976539268228586,0.9979481171350544,0.9982306626527442,0.9985226992150013,0.9988146756102428,0.9991189708227968,0.9994220487305623,0.9997156671381122,1.0,0.9911260011424551,0.9913591925624103,0.9915877132837576,0.9918097582636598,0.9920204914042585,0.9922405428055786,0.9924673900169163,0.9926986390772518,0.9929497467502492,0.9932022711041641,0.9934721982964375,0.9937354739878974,0.9939928557150783,0.994285516546992,0.9945997660241638,0.9949119710715993,0.9952264393886617,0.9955573199724298,0.9958856760917625,0.9962059420739815,0.996522382723836,0.9968472877357106,0.9971706504349894,0.9974920657175569,0.9978049563231746,0.9981177867389474,0.9984544372490077,0.9987960516879859,0.9991530302008523,0.9994948531724182,0.9998478470286751,0.4401478902654493,0.4391999926399975,0.43826327405836446,0.4373454481393133,0.43628267956625455,0.4354826959242611,0.4352269826695781,0.4347984269321773,0.4341759817243671,0.4330447889152634,0.43097052803579494,0.42956362191667025,0.4282618560923277,0.4274872738007195,0.42678248288610493,0.4260247092386087,0.42466759392157116,0.4227100800129248,0.42127534375151965,0.4193845089818674,0.41773975560489607,0.416113670638586,0.4140784632155728,0.4122814227963293,0.41026063255832407,0.4084504884583466,0.4062061967009389,0.404041933825555,0.401816888859109,0.3996798405640015,0.39725562625026517,0.9916412750854858
Low,0.9997935137470378,0.9995374847085078,0.9991864093200205,0.9988328769515606,0.9984940661982558,0.9981565916286061,0.9978315011418191,0.9975404539841951,0.9972330671254838,0.9969220341696214,0.9965949053669773,0.9962798341278868,0.9959661917473751,0.9956479412429972,0.9953376497604559,0.9950404105341042,0.9947453247293874,0.9944394610661074,0.9941446063961804,0.9938871811823934,0.9936433241460846,0.9933779437024008,0.9931221743588553,0.9928747052744319,0.992638568366162,0.9923981270923471,0.9921644986267671,0.9919572812055906,0.9917442996091128,0.9915230401769625,0.9912958783863388,0.9998450068650613,0.9994872961050812,0.9991372276497459,0.9987807327000522,0.9984425630462811,0.9981045535184793,0.997796213748416,0.9974852596882351,0.9971644970355752,0.9968435021076719,0.9965216657737428,0.9962089861295091,0.9958958600848284,0.9955753307518215,0.9952576074462457,0.9949557307223121,0.994647826925993,0.994332679546474,0.9940422698746118,0.9937862769957226,0.9935234752739839,0.9932505201564179,0.9929895271579321,0.992730717898615,0.9924896854242613,0.9922516494759975,0.9920193001639697,0.991809681892925,0.9915828480631291,0.9913531532846008,0.9911260011424551,1.0,0.9997124365114827,0.9993531939497374,0.9989922415870688,0.9986429719856503,0.9982936854168905,0.9979630992117203,0.9976681468354051,0.9973429585453557,0.9970351200850779,0.9967010016384716,0.9963779080493066,0.9960607083428161,0.9957299143459762,0.9954094963517705,0.9950916745049143,0.9947783199007303,0.994464572678377,0.9941529354922843,0.9938816167895954,0.993606021288447,0.9933259751057666,0.9930509972343933,0.9927823998585179,0.9925316670056443,0.9922864046752863,0.992052805862992,0.9918303829146825,0.9916061797041692,0.9913808548874551,0.9911395144510219,0.40202996830047155,0.40140963695753046,0.4016124443490611,0.4019480931316259,0.4021394284854957,0.40274573149777965,0.403004172767396,0.4031708733532528,0.40334394444462157,0.4027644423659412,0.40252088861244073,0.40263789370593706,0.4027683675866357,0.40288916408483366,0.4027000697728448,0.4029352368072883,0.40295695887436883,0.40305807153556594,0.40323784622929065,0.40355197954189115,0.404116308463637,0.40401321623492253,0.40355335523338204,0.4029200561644783,0.40283808644494784,0.40257049532412165,0.4021791298575937,0.4018783660143419,0.40139528841041294,0.40142606973466144,0.40143578894427434,0.9995621211714322
low_lag_1,0.9996709416459627,0.9997937095915056,0.9995403573846044,0.9991947558113347,0.9988426729012991,0.9985041263467759,0.9981667228287475,0.9978405918383658,0.99755040035654,0.9972430787251282,0.9969316012377207,0.9966040656292636,0.9962852198507998,0.9959679913536282,0.9956482913888381,0.9953375888534266,0.9950383950567371,0.9947432932600186,0.9944416666893158,0.9941481729280872,0.9938893894191442,0.9936439044008695,0.9933764638918323,0.9931244641325211,0.9928781087934607,0.9926413568707794,0.9924038145718903,0.9921782547131934,0.9919742017818197,0.9917524440489679,0.9915299781405846,0.9998441267554089,0.9998455308046549,0.999490955417302,0.9991458564688257,0.998791366469224,0.9984504448691156,0.9981143414053968,0.9978054471010707,0.9974928439041789,0.9971749460901085,0.9968538327592823,0.996528148229161,0.996211854534562,0.9958961821991721,0.995575005366379,0.9952558520149912,0.9949538857713142,0.9946452739092194,0.9943359222145389,0.994045062081247,0.993787144714838,0.9935231199202266,0.9932486976895646,0.9929897759229437,0.99273337851579,0.9924936311409284,0.9922562203556072,0.9920349617043954,0.9918177362247078,0.9915899879626777,0.9913591925624103,0.9997124365114827,1.0,0.9997140780023487,0.9993591699544183,0.9990023237439289,0.9986513243995784,0.9983033481488129,0.9979727639964047,0.9976749271952136,0.9973501546168438,0.9970435526134599,0.9967086561573842,0.9963820670906058,0.9960617109372177,0.995728976421317,0.9954084712328461,0.9950885044865374,0.9947756587881762,0.9944629388216593,0.9941562215090413,0.9938822626655638,0.9936061319961509,0.9933230262854963,0.9930504271325202,0.9927821814556171,0.9925327822326278,0.9922899920683674,0.9920580579359493,0.9918387211919877,0.9916133869893766,0.9913838589410668,0.40476920592571625,0.4015494036456133,0.40113302646187765,0.40151670026423886,0.40189496616523185,0.40205380726099843,0.40275776028114213,0.4029189259700976,0.40303026123346813,0.4032167080317224,0.4021443495437871,0.4023364195127855,0.40239567741905485,0.4025311465527197,0.4025786849897524,0.40234303674676786,0.40241897881474964,0.40243594874574057,0.4026043875919791,0.4029325096344703,0.40335588083704643,0.4038012206369826,0.4034386787553514,0.4030784065146048,0.4024894115446117,0.4023419774063152,0.40220093555248837,0.4017249634224066,0.40147017871295665,0.40108581780818126,0.4009551700948762,0.9992899556139994
low_lag_2,0.9994212845003008,0.9996712950235439,0.9997937309998308,0.999542648724542,0.9991977304790616,0.998845659006395,0.9985070236844202,0.9981688681147781,0.9978431007862087,0.9975528468899808,0.9972451412041866,0.9969333076891492,0.9966035086859079,0.9962828868690746,0.9959650197375024,0.9956450175278015,0.9953339315938665,0.9950344784942466,0.9947403273486399,0.99443920701513,0.9941449051124392,0.9938852914971954,0.9936390209836572,0.9933728689536659,0.9931213185164637,0.9928745304696989,0.9926392845456297,0.9924068573525782,0.9921834308489491,0.9919733714725907,0.9917507766006425,0.9995342293924535,0.9998443259342037,0.9998458288547339,0.9994933814439475,0.9991493098807016,0.9987930877193866,0.9984531162482936,0.9981165413546701,0.9978065816366036,0.9974955415890185,0.9971774536616874,0.9968539696890962,0.9965263627432125,0.9962090278171627,0.9958930176343512,0.9955715216699886,0.9952521047324134,0.9949499818097117,0.9946427513862324,0.994333030630245,0.9940411629317877,0.9937826602763626,0.9935180882068368,0.9932441364356007,0.992986190636859,0.9927303543092845,0.9924908549420658,0.9922605405742557,0.9920340950388092,0.9918162216958737,0.9915877132837576,0.9993531939497374,0.9997140780023487,1.0,0.9997152423643618,0.9993623789632087,0.999004396521878,0.9986540055250702,0.9983058865624561,0.9979735250972461,0.9976757983643613,0.9973515841425465,0.9970444250731773,0.9967075400189885,0.9963795256689449,0.9960585977621841,0.9957256063720477,0.995405670218032,0.9950847758161652,0.9947715350850993,0.9944603533212275,0.9941522991027788,0.9938779944759004,0.9936010738352876,0.9933182091525391,0.9930455831937043,0.992777750850132,0.9925294787355611,0.9922875232890354,0.9920573806027512,0.9918372550433125,0.9916093694538283,0.4069914170326308,0.40425235765282097,0.4012583651443064,0.40103952067315723,0.4014694656080741,0.4018125689196873,0.40207696601674503,0.40267578550900884,0.40277672281646476,0.40290260437708764,0.40253434838677976,0.40195419511092045,0.40208298924942293,0.40214769832631486,0.4022023691632363,0.40219834778549585,0.4017821472361757,0.40185264014451666,0.40194661687062694,0.4022811279429772,0.4027295121807679,0.40302173053473744,0.40317245318320305,0.4029255439957737,0.4026157504365874,0.4019519087663034,0.40194757352965615,0.40171160215077567,0.4012873763774807,0.40114276257380976,0.40057720749016773,0.9989730692458451
low_lag_3,0.9991692956626423,0.9994246650670982,0.9996715783602078,0.9997937500736654,0.9995427647078672,0.9991976536912643,0.9988453420596017,0.9985062125509128,0.9981680062140776,0.9978420197428468,0.9975514473242516,0.9972434213956359,0.9969306616866147,0.9966006541903585,0.9962800947799897,0.9959620272557282,0.9956430082289284,0.995331443850113,0.9950300722166328,0.9947356947934485,0.9944342621452367,0.9941398022021426,0.9938804860562375,0.9936333718092037,0.9933670820060629,0.9931152597952151,0.9928687543184137,0.9926360587216565,0.992404875631685,0.9921778266761052,0.9919672626887471,0.9992371315774236,0.99953691037529,0.9998444761236205,0.9998459462039131,0.9994936610800693,0.9991487647354328,0.998792648903751,0.9984522938799582,0.9981151337274298,0.9978056011225587,0.9974943124820633,0.997175140552366,0.9968512158798563,0.9965238684955259,0.9962064599946064,0.9958911028767657,0.9955692005681783,0.9952500878165184,0.9949455083317957,0.9946379940341977,0.9943280693816278,0.9940361376076037,0.9937778864537347,0.9935124095943748,0.9932381720028041,0.9929801669671694,0.9927242369891035,0.992488360885734,0.9922549647832837,0.992028087901587,0.9918097582636598,0.9989922415870688,0.9993591699544183,0.9997152423643618,1.0,0.9997155520075957,0.9993620769897718,0.9990040866034754,0.9986534365537483,0.9983045111456735,0.9979719430694765,0.9976742212774101,0.9973496058640426,0.9970418018869746,0.9967049938487411,0.9963775843210968,0.9960562693155889,0.9957261977708255,0.9954040885271291,0.9950815548409051,0.994766911240755,0.9944555452929205,0.9941472785609986,0.9938741567178486,0.9935956280624942,0.9933124011765658,0.9930393963039135,0.9927715075473289,0.9925233490781215,0.9922820565323662,0.9920514092515594,0.9918301738279472,0.4091334381227802,0.4064442719486538,0.403951575763454,0.40116824098067017,0.4009985391046766,0.4013909621261526,0.4018467315716301,0.4019988066988214,0.4025333797184325,0.4026498992006859,0.40216632915361344,0.4023408138211745,0.4016921251304027,0.4018268379781656,0.40180413449592345,0.40180276544287524,0.4016001574580349,0.4011773589846833,0.40133341234690434,0.4016088525965219,0.40207322980158844,0.40237994917049047,0.4023462592363999,0.4026271445979815,0.4024360271645157,0.40204382850252807,0.40153694495932024,0.40142861864554,0.40124972841720474,0.4009454071053087,0.4006028412166363,0.9986766964491574
low_lag_4,0.9989191968970609,0.9991759837158168,0.9994264261583433,0.9996713613627148,0.9997935545971628,0.9995423318354663,0.9991968983937268,0.9988442437342192,0.9985048054533024,0.9981662879293522,0.9978399805091798,0.9975491247714031,0.9972410176730847,0.9969290674037866,0.996599561201065,0.9962788627288064,0.9959626534064465,0.9956430152993373,0.995327699418692,0.9950256249593884,0.9947312606774235,0.994430109239506,0.9941366109979254,0.9938750712666464,0.9936274708919133,0.9933610007081253,0.993108683683499,0.9928630845761341,0.9926310705769286,0.9923977851650637,0.9921704201414273,0.9989307601455072,0.9992427624497662,0.9995381579974246,0.9998443915756975,0.9998458107165801,0.999493263839274,0.9991479565180026,0.998791499371845,0.9984508755352268,0.9981133926670543,0.9978035716115985,0.9974920216764632,0.9971733536654289,0.9968505244376361,0.9965232633701779,0.996207122300403,0.9958912741980525,0.9955699752645297,0.9952459470555844,0.9949411391216133,0.9946339437718905,0.9943242874717898,0.9940330820607899,0.9937730514223818,0.9935065017605752,0.9932317960050945,0.992973486828952,0.9927189561121608,0.9924813366814701,0.9922476454129768,0.9920204914042585,0.9986429719856503,0.9990023237439289,0.9993623789632087,0.9997155520075957,1.0,0.9997153365435704,0.9993614698369647,0.9990031401869586,0.9986523075369902,0.9983029771780325,0.997970014075854,0.997672024880945,0.9973475872655145,0.9970408472094495,0.9967053879165318,0.996377496797231,0.9960606122952265,0.9957275667564265,0.9954030298574612,0.9950772154092957,0.9947631195255333,0.9944516403248895,0.9941457792830396,0.9938698730626495,0.993590777951168,0.9933066607888369,0.9930328521057672,0.9927646027212915,0.9925163884759259,0.99227476736935,0.9920439144462309,0.4108884061714084,0.4085683792171304,0.4061382766882039,0.4038655768868582,0.40113203099898204,0.40092298279635447,0.4014325902854086,0.40177166679078424,0.401856566079381,0.4024076219023811,0.40187973297185053,0.40197089773452066,0.40207419060190575,0.40143121900191564,0.40147436202162906,0.4013926955071481,0.4011810482535437,0.4009716396872301,0.40063935096394154,0.4009868227258166,0.40139823769281846,0.40171421856812844,0.4016750623115603,0.40178038852505293,0.4021209077602778,0.40184249596190136,0.40161658199844896,0.4009994527779836,0.40095162096157555,0.40089911308838105,0.4003858953317235,0.9983880940507812
low_lag_5,0.9986663719762372,0.9989244951531552,0.9991768949463768,0.9994258989216143,0.9996710942770893,0.999793442050493,0.9995420134195382,0.9991961915045598,0.9988432963473154,0.9985035710368569,0.998164710929207,0.997838079640735,0.9975468942810477,0.9972392855483377,0.996927711861767,0.9965980386942606,0.9962789219419347,0.9959621377546265,0.9956393132978606,0.9953234293938081,0.9950212606836154,0.9947270442467245,0.9944266307941273,0.9941313059540853,0.9938693808996247,0.9936215847173381,0.9933548476897774,0.9931039420555676,0.9928591872898808,0.992624593153093,0.9923909221483779,0.9986315818183559,0.9989350482521477,0.9992432160489924,0.9995377284801565,0.9998443583285014,0.999845670018687,0.9994928716007416,0.9991472149248206,0.9987903727243241,0.9984496514241058,0.9981118664021051,0.9978015285189913,0.9974901934542626,0.9971723636352102,0.996849571502211,0.9965233759956524,0.9962067715255271,0.9958914371628496,0.9955659889137214,0.9952416976021062,0.9949370474309347,0.9946300135709599,0.994320909931181,0.9940281706542725,0.9937673205382475,0.9935004332486999,0.9932254729331893,0.9929692519264433,0.9927125391139118,0.9924745760007748,0.9922405428055786,0.9982936854168905,0.9986513243995784,0.999004396521878,0.9993620769897718,0.9997153365435704,1.0,0.9997151314667656,0.9993609523551108,0.9990022349186845,0.9986510533058706,0.9983014282388315,0.9979681301137312,0.9976700795544585,0.9973463885517116,0.9970407871271352,0.9967048672909162,0.9963809299490481,0.9960613310197188,0.9957260956062115,0.9953988642221276,0.9950733561087609,0.9947591124101751,0.994449643228842,0.9941413380694117,0.9938649327020874,0.9935851082565099,0.9933004096993672,0.9930263776288951,0.9927582762020486,0.9925096685265262,0.9922675462284504,0.4128029824582679,0.4103309897349461,0.408265660282181,0.40605247376150133,0.4038292390218819,0.40105553257690163,0.40096201963978373,0.40135629598438927,0.40162910145250785,0.4017300430071725,0.4016472205313569,0.4016846069043381,0.40170544992144874,0.4018148374920515,0.4010810661228541,0.40106613421773074,0.4007775095383643,0.4005591748033313,0.4004389133417804,0.4002948049663381,0.40077651707463957,0.4010414516755135,0.4010171473228302,0.4011145183629946,0.4012783818287254,0.40153351889104716,0.4014187975350998,0.40108462727649324,0.40052658096951216,0.4006033732577458,0.4003454050894368,0.998104715472418
low_lag_6,0.9984074060361823,0.9986727623161096,0.9989258806003158,0.9991762270775759,0.9994253548098858,0.9996707814015788,0.999793251908291,0.9995415781986668,0.9991954383297285,0.998842216828523,0.9985021575077028,0.9981629678336335,0.9978362480822455,0.9975459047120796,0.9972388227724303,0.9969271185872155,0.9965993045920251,0.9962795668421789,0.9959590031978114,0.9956354500564749,0.995319563256195,0.9950176810293334,0.9947244359183602,0.9944217418584662,0.9941258802272688,0.9938637803290211,0.993615481689396,0.9933496078116519,0.9930993568313254,0.9928525091828254,0.9926175949833657,0.9983271188310943,0.9986368138399977,0.9989358144260646,0.9992425768487659,0.9995372933706075,0.9998443035872134,0.9998455243671633,0.9994923881214925,0.999146460575848,0.9987892692249642,0.9984482287694105,0.9981101665869949,0.9978003521488622,0.9974901340177801,0.997172400740761,0.9968508787593832,0.9965241818696094,0.9962081892546438,0.9958879121641497,0.9955622164735254,0.995238235061513,0.994933862604969,0.9946275482092729,0.9943166063498421,0.9940227571256934,0.9937614456117766,0.9934942427125042,0.993220632377597,0.9929626665901513,0.9927056379505398,0.9924673900169163,0.9979630992117203,0.9983033481488129,0.9986540055250702,0.9990040866034754,0.9993614698369647,0.9997151314667656,1.0,0.999714861004007,0.9993605017932736,0.9990013681442049,0.9986497698648795,0.9982998290965326,0.9979667105750042,0.9976697446601543,0.9973474232311722,0.9970413580007351,0.9967098754521119,0.9963829588737146,0.9960609241271339,0.995722374105785,0.9953956873728991,0.995070054455129,0.9947582275241689,0.9944459249485555,0.9941370229456254,0.9938597262620736,0.9935790812989298,0.9932939998195476,0.9930198768004377,0.9927514232656248,0.9925026068127013,0.41443161022960473,0.4122408539983331,0.4100273294490497,0.40818197805145534,0.4060188678866034,0.40375526268082795,0.4010972320648439,0.40088659850710817,0.40121372749811207,0.40150289973740555,0.40095756991944376,0.40145144886547746,0.40141744518736633,0.40144442487662646,0.4014621032829412,0.40066875779679073,0.40044296733716656,0.4001474282310565,0.40002007882076696,0.4000914763788354,0.4000833657093816,0.4004163520941169,0.4003340694841635,0.4004494403029765,0.4006065097281107,0.40068307969185,0.4011055344760963,0.4008806804107108,0.4006069234151549,0.4001752299817405,0.4000429902443686,0.9978422538664906
low_lag_7,0.9981713903386538,0.998413803601639,0.9986740493870878,0.9989250033602135,0.9991754494186281,0.9994248049619323,0.9996704677604576,0.9997930596963865,0.9995411462532536,0.9991946827999545,0.9988411155128257,0.9985007262346284,0.9981614740665381,0.9978356096023222,0.9975458292113373,0.9972386236829422,0.9969288343855857,0.9966003857128545,0.996276782263912,0.9959554704265794,0.9956319216520634,0.995316329089752,0.9950154435370362,0.9947198608583991,0.9944166060307551,0.9941205424090748,0.9938578899711599,0.9936103961659949,0.9933451359188583,0.9930928577423275,0.9928456876221972,0.9980510290986083,0.9983322996254178,0.9986374195994374,0.9989349077910279,0.9992418524314872,0.9995369755713732,0.9998441545567515,0.9998453788078555,0.9994919787343468,0.9991456800580548,0.9987881515988435,0.9984468674349622,0.9981093457312038,0.9978006878565341,0.9974905806151145,0.997174150206968,0.9968521264759637,0.9965260466072365,0.9962049984321673,0.9958844809650633,0.995559117423963,0.9952354120079736,0.9949317847317065,0.9946235939569559,0.9943114884038216,0.9940171281773972,0.9937554965057441,0.993489548753719,0.9932142386908037,0.9929559623383482,0.9926986390772518,0.9976681468354051,0.9979727639964047,0.9983058865624561,0.9986534365537483,0.9990031401869586,0.9993609523551108,0.999714861004007,1.0,0.9997147747351017,0.9993599951589419,0.9990004207603745,0.9986485095875718,0.9982987704266587,0.9979667485557276,0.9976712105359802,0.9973484064575975,0.9970468731751754,0.9967123686263138,0.9963829737798141,0.9960575509872129,0.9957195683083846,0.995392760210691,0.9950695914656625,0.9947548745756274,0.9944419616949698,0.9941321149981595,0.9938539654281372,0.9935729201909679,0.9932877041504782,0.9930132315766934,0.9927445928867384,0.4161066625656511,0.4138699665796605,0.41193809552152827,0.4099447621597815,0.40814973130729004,0.40594619457128617,0.4037987269809096,0.4010220676850179,0.4007438135674239,0.40108737832468166,0.40072829206866334,0.4007613235394583,0.4011838966435509,0.4011560120163102,0.4010909796691983,0.40104946487730575,0.4000439361606476,0.3998112690368606,0.39960698689644003,0.3996719131686796,0.39987980329382256,0.39972224594636785,0.39970665776272324,0.39976465180158155,0.3999399796404827,0.4000093909937384,0.40025379599976757,0.40056616757646907,0.4004020216587855,0.40025517554639556,0.39961341316901217,0.9975423726442816
